"","match_point","match_flag","home_season","coach_name"
"25439","1","draw","96/97","Sir Alex Ferguson"
"25440","0","lose","96/97","Sir Alex Ferguson"
"25441","1","draw","96/97","Sir Alex Ferguson"
"25442","1","draw","96/97","Sir Alex Ferguson"
"25443","3","win","95/96","Sir Alex Ferguson"
"25444","3","win","95/96","Sir Alex Ferguson"
"25445","0","lose","95/96","Sir Alex Ferguson"
"25446","3","win","95/96","Sir Alex Ferguson"
"25447","3","win","95/96","Sir Alex Ferguson"
"25448","1","draw","95/96","Sir Alex Ferguson"
"25449","3","win","95/96","Sir Alex Ferguson"
"25450","3","win","95/96","Sir Alex Ferguson"
"25451","3","win","95/96","Sir Alex Ferguson"
"25452","3","win","95/96","Sir Alex Ferguson"
"25453","3","win","95/96","Sir Alex Ferguson"
"25454","1","draw","95/96","Sir Alex Ferguson"
"25455","3","win","95/96","Sir Alex Ferguson"
"25456","0","lose","95/96","Sir Alex Ferguson"
"25457","1","draw","95/96","Sir Alex Ferguson"
"25458","1","draw","95/96","Sir Alex Ferguson"
"25459","3","win","95/96","Sir Alex Ferguson"
"25460","3","win","95/96","Sir Alex Ferguson"
"25461","3","win","95/96","Sir Alex Ferguson"
"25462","1","draw","95/96","Sir Alex Ferguson"
"25463","3","win","95/96","Sir Alex Ferguson"
"25464","3","win","95/96","Sir Alex Ferguson"
"25465","3","win","95/96","Sir Alex Ferguson"
"25466","0","lose","95/96","Sir Alex Ferguson"
"25467","1","draw","94/95","Sir Alex Ferguson"
"25468","3","win","94/95","Sir Alex Ferguson"
"25469","1","draw","94/95","Sir Alex Ferguson"
"25470","3","win","94/95","Sir Alex Ferguson"
"25471","3","win","94/95","Sir Alex Ferguson"
"25472","1","draw","94/95","Sir Alex Ferguson"
"25473","3","win","94/95","Sir Alex Ferguson"
"25474","3","win","94/95","Sir Alex Ferguson"
"25475","3","win","94/95","Sir Alex Ferguson"
"25476","3","win","94/95","Sir Alex Ferguson"
"25477","3","win","94/95","Sir Alex Ferguson"
"25478","1","draw","94/95","Sir Alex Ferguson"
"25479","0","lose","94/95","Sir Alex Ferguson"
"25480","3","win","94/95","Sir Alex Ferguson"
"25481","1","draw","94/95","Sir Alex Ferguson"
"25482","3","win","94/95","Sir Alex Ferguson"
"25483","3","win","94/95","Sir Alex Ferguson"
"25484","3","win","94/95","Sir Alex Ferguson"
"25485","1","draw","94/95","Sir Alex Ferguson"
"25486","0","lose","94/95","Sir Alex Ferguson"
"25487","1","draw","94/95","Sir Alex Ferguson"
"25488","3","win","94/95","Sir Alex Ferguson"
"25489","0","lose","94/95","Sir Alex Ferguson"
"25490","3","win","94/95","Sir Alex Ferguson"
"25491","3","win","94/95","Sir Alex Ferguson"
"25492","3","win","93/94","Sir Alex Ferguson"
"25493","3","win","93/94","Sir Alex Ferguson"
"25494","0","lose","93/94","Sir Alex Ferguson"
"25495","0","lose","93/94","Sir Alex Ferguson"
"25496","1","draw","93/94","Sir Alex Ferguson"
"25497","3","win","93/94","Sir Alex Ferguson"
"25498","1","draw","93/94","Sir Alex Ferguson"
"25499","3","win","93/94","Sir Alex Ferguson"
"25500","1","draw","93/94","Sir Alex Ferguson"
"25501","3","win","93/94","Sir Alex Ferguson"
"25502","3","win","93/94","Sir Alex Ferguson"
"25503","3","win","93/94","Sir Alex Ferguson"
"25504","3","win","93/94","Sir Alex Ferguson"
"25505","3","win","93/94","Sir Alex Ferguson"
"25506","1","draw","93/94","Sir Alex Ferguson"
"25507","3","win","93/94","Sir Alex Ferguson"
"25508","3","win","93/94","Sir Alex Ferguson"
"25509","3","win","93/94","Sir Alex Ferguson"
"25510","3","win","93/94","Sir Alex Ferguson"
"25511","0","lose","93/94","Sir Alex Ferguson"
"25512","3","win","93/94","Sir Alex Ferguson"
"25513","1","draw","93/94","Sir Alex Ferguson"
"25514","3","win","93/94","Sir Alex Ferguson"
"25515","3","win","92/93","Sir Alex Ferguson"
"25516","3","win","92/93","Sir Alex Ferguson"
"25517","3","win","92/93","Sir Alex Ferguson"
"25518","1","draw","92/93","Sir Alex Ferguson"
"25519","1","draw","92/93","Sir Alex Ferguson"
"25520","3","win","92/93","Sir Alex Ferguson"
"25521","3","win","92/93","Sir Alex Ferguson"
"25522","3","win","92/93","Sir Alex Ferguson"
"25523","3","win","92/93","Sir Alex Ferguson"
"25524","3","win","92/93","Sir Alex Ferguson"
"25525","1","draw","92/93","Sir Alex Ferguson"
"25526","3","win","92/93","Sir Alex Ferguson"
"25527","3","win","92/93","Sir Alex Ferguson"
"25528","0","lose","92/93","Sir Alex Ferguson"
"25529","1","draw","92/93","Sir Alex Ferguson"
"25530","1","draw","92/93","Sir Alex Ferguson"
"25531","1","draw","92/93","Sir Alex Ferguson"
"25532","3","win","92/93","Sir Alex Ferguson"
"25533","3","win","92/93","Sir Alex Ferguson"
"25534","1","draw","92/93","Sir Alex Ferguson"
"25535","0","lose","92/93","Sir Alex Ferguson"
"25536","0","lose","91/92","Sir Alex Ferguson"
"25537","1","draw","91/92","Sir Alex Ferguson"
"25538","3","win","91/92","Sir Alex Ferguson"
"25539","1","draw","91/92","Sir Alex Ferguson"
"25540","1","draw","91/92","Sir Alex Ferguson"
"25541","3","win","91/92","Sir Alex Ferguson"
"25542","3","win","91/92","Sir Alex Ferguson"
"25543","3","win","91/92","Sir Alex Ferguson"
"25544","3","win","91/92","Sir Alex Ferguson"
"25545","3","win","90/91","Sir Alex Ferguson"
"25546","1","draw","90/91","Sir Alex Ferguson"
"25547","0","lose","90/91","Sir Alex Ferguson"
"25548","1","draw","90/91","Sir Alex Ferguson"
"25549","0","lose","90/91","Sir Alex Ferguson"
"25550","0","lose","89/90","Sir Alex Ferguson"
"25551","1","draw","89/90","Sir Alex Ferguson"
"25552","1","draw","87/88","Sir Alex Ferguson"
"25553","3","win","86/87","Sir Alex Ferguson"
"25554","0","lose","86/87","Sir Alex Ferguson"
"25555","0","lose","85/86","Sir Alex Ferguson"
"25556","1","draw","85/86","Sir Alex Ferguson"
"25557","1","draw","85/86","Sir Alex Ferguson"
"25558","1","draw","85/86","Sir Alex Ferguson"
"25559","3","win","85/86","Sir Alex Ferguson"
"25560","3","win","84/85","Sir Alex Ferguson"
"25561","3","win","82/83","Sir Alex Ferguson"
"25562","3","win","82/83","Sir Alex Ferguson"
"25563","0","lose","81/82","Sir Alex Ferguson"
"25564","0","lose","80/81","Sir Alex Ferguson"
"25565","3","win","80/81","Sir Alex Ferguson"
"25566","1","draw","16/17","Slaven Bilic"
"25567","1","draw","16/17","Slaven Bilic"
"25568","3","win","16/17","Slaven Bilic"
"25569","3","win","16/17","Slaven Bilic"
"25570","0","lose","16/17","Slaven Bilic"
"25571","0","lose","16/17","Slaven Bilic"
"25572","0","lose","16/17","Slaven Bilic"
"25573","3","win","16/17","Slaven Bilic"
"25574","0","lose","16/17","Slaven Bilic"
"25575","0","lose","16/17","Slaven Bilic"
"25576","3","win","15/16","Slaven Bilic"
"25577","3","win","15/16","Slaven Bilic"
"25578","1","draw","15/16","Slaven Bilic"
"25579","1","draw","15/16","Slaven Bilic"
"25580","1","draw","15/16","Slaven Bilic"
"25581","3","win","15/16","Slaven Bilic"
"25582","3","win","15/16","Slaven Bilic"
"25583","1","draw","15/16","Slaven Bilic"
"25584","0","lose","15/16","Slaven Bilic"
"25585","1","draw","15/16","Slaven Bilic"
"25586","0","lose","15/16","Slaven Bilic"
"25587","3","win","15/16","Slaven Bilic"
"25588","3","win","15/16","Slaven Bilic"
"25589","1","draw","15/16","Slaven Bilic"
"25590","1","draw","15/16","Slaven Bilic"
"25591","0","lose","15/16","Slaven Bilic"
"25592","0","lose","15/16","Slaven Bilic"
"25593","3","win","15/16","Slaven Bilic"
"25594","1","draw","15/16","Slaven Bilic"
"25595","3","win","15/16","Slaven Bilic"
"25596","3","win","15/16","Slaven Bilic"
"25597","0","lose","15/16","Slaven Bilic"
"25598","1","draw","15/16","Slaven Bilic"
"25599","3","win","15/16","Slaven Bilic"
"25600","3","win","14/15","Slaven Bilic"
"25601","0","lose","14/15","Slaven Bilic"
"25602","1","draw","14/15","Slaven Bilic"
"25603","3","win","14/15","Slaven Bilic"
"25604","1","draw","14/15","Slaven Bilic"
"25605","0","lose","14/15","Slaven Bilic"
"25606","0","lose","14/15","Slaven Bilic"
"25607","1","draw","14/15","Slaven Bilic"
"25608","0","lose","14/15","Slaven Bilic"
"25609","3","win","14/15","Slaven Bilic"
"25610","3","win","14/15","Slaven Bilic"
"25611","3","win","14/15","Slaven Bilic"
"25612","3","win","14/15","Slaven Bilic"
"25613","0","lose","14/15","Slaven Bilic"
"25614","0","lose","14/15","Slaven Bilic"
"25615","0","lose","14/15","Slaven Bilic"
"25616","3","win","14/15","Slaven Bilic"
"25617","3","win","14/15","Slaven Bilic"
"25618","1","draw","14/15","Slaven Bilic"
"25619","3","win","14/15","Slaven Bilic"
"25620","0","lose","14/15","Slaven Bilic"
"25621","3","win","14/15","Slaven Bilic"
"25622","3","win","14/15","Slaven Bilic"
"25623","1","draw","14/15","Slaven Bilic"
"25624","1","draw","14/15","Slaven Bilic"
"25625","3","win","14/15","Slaven Bilic"
"25626","1","draw","14/15","Slaven Bilic"
"25627","3","win","14/15","Slaven Bilic"
"25628","3","win","13/14","Slaven Bilic"
"25629","0","lose","13/14","Slaven Bilic"
"25630","1","draw","13/14","Slaven Bilic"
"25631","0","lose","13/14","Slaven Bilic"
"25632","1","draw","13/14","Slaven Bilic"
"25633","1","draw","13/14","Slaven Bilic"
"25634","3","win","13/14","Slaven Bilic"
"25635","3","win","13/14","Slaven Bilic"
"25636","1","draw","13/14","Slaven Bilic"
"25637","3","win","13/14","Slaven Bilic"
"25638","0","lose","13/14","Slaven Bilic"
"25639","3","win","13/14","Slaven Bilic"
"25640","1","draw","13/14","Slaven Bilic"
"25641","0","lose","13/14","Slaven Bilic"
"25642","3","win","13/14","Slaven Bilic"
"25643","3","win","13/14","Slaven Bilic"
"25644","3","win","13/14","Slaven Bilic"
"25645","0","lose","12/13","Slaven Bilic"
"25646","3","win","12/13","Slaven Bilic"
"25647","1","draw","12/13","Slaven Bilic"
"25648","1","draw","12/13","Slaven Bilic"
"25649","1","draw","12/13","Slaven Bilic"
"25650","0","lose","12/13","Slaven Bilic"
"25651","3","win","12/13","Slaven Bilic"
"25652","1","draw","12/13","Slaven Bilic"
"25653","0","lose","12/13","Slaven Bilic"
"25654","1","draw","12/13","Slaven Bilic"
"25655","1","draw","12/13","Slaven Bilic"
"25656","3","win","12/13","Slaven Bilic"
"25657","3","win","12/13","Slaven Bilic"
"25658","3","win","12/13","Slaven Bilic"
"25659","0","lose","12/13","Slaven Bilic"
"25660","3","win","12/13","Slaven Bilic"
"25661","1","draw","2012","Slaven Bilic"
"25662","1","draw","11/12","Slaven Bilic"
"25663","0","lose","11/12","Slaven Bilic"
"25664","3","win","11/12","Slaven Bilic"
"25665","0","lose","10/11","Slaven Bilic"
"25666","3","win","10/11","Slaven Bilic"
"25667","3","win","10/11","Slaven Bilic"
"25668","0","lose","10/11","Slaven Bilic"
"25669","3","win","10/11","Slaven Bilic"
"25670","3","win","10/11","Slaven Bilic"
"25671","3","win","10/11","Slaven Bilic"
"25672","1","draw","09/10","Slaven Bilic"
"25673","3","win","09/10","Slaven Bilic"
"25674","3","win","09/10","Slaven Bilic"
"25675","3","win","09/10","Slaven Bilic"
"25676","3","win","08/09","Slaven Bilic"
"25677","1","draw","08/09","Slaven Bilic"
"25678","3","win","08/09","Slaven Bilic"
"25679","1","draw","08/09","Slaven Bilic"
"25680","3","win","08/09","Slaven Bilic"
"25681","0","lose","2008","Slaven Bilic"
"25682","3","win","2008","Slaven Bilic"
"25683","1","draw","07/08","Slaven Bilic"
"25684","0","lose","07/08","Slaven Bilic"
"25685","0","lose","07/08","Slaven Bilic"
"25686","3","win","07/08","Slaven Bilic"
"25687","3","win","07/08","Slaven Bilic"
"25688","3","win","07/08","Slaven Bilic"
"25689","3","win","06/07","Slaven Bilic"
"25690","3","win","07/08","Slaven Bilic"
"25691","1","draw","07/08","Slaven Bilic"
"25692","1","draw","02/03","Slaven Bilic"
"25693","1","draw","01/02","Slaven Bilic"
"25694","0","lose","16/17","Slaven Bilic"
"25695","0","lose","16/17","Slaven Bilic"
"25696","3","win","16/17","Slaven Bilic"
"25697","1","draw","16/17","Slaven Bilic"
"25698","3","win","16/17","Slaven Bilic"
"25699","0","lose","16/17","Slaven Bilic"
"25700","0","lose","16/17","Slaven Bilic"
"25701","1","draw","16/17","Slaven Bilic"
"25702","3","win","16/17","Slaven Bilic"
"25703","0","lose","15/16","Slaven Bilic"
"25704","0","lose","15/16","Slaven Bilic"
"25705","3","win","15/16","Slaven Bilic"
"25706","0","lose","15/16","Slaven Bilic"
"25707","1","draw","15/16","Slaven Bilic"
"25708","1","draw","15/16","Slaven Bilic"
"25709","3","win","15/16","Slaven Bilic"
"25710","3","win","15/16","Slaven Bilic"
"25711","3","win","15/16","Slaven Bilic"
"25712","3","win","15/16","Slaven Bilic"
"25713","1","draw","15/16","Slaven Bilic"
"25714","3","win","15/16","Slaven Bilic"
"25715","3","win","15/16","Slaven Bilic"
"25716","1","draw","15/16","Slaven Bilic"
"25717","1","draw","15/16","Slaven Bilic"
"25718","1","draw","15/16","Slaven Bilic"
"25719","1","draw","15/16","Slaven Bilic"
"25720","3","win","15/16","Slaven Bilic"
"25721","1","draw","15/16","Slaven Bilic"
"25722","0","lose","15/16","Slaven Bilic"
"25723","3","win","15/16","Slaven Bilic"
"25724","0","lose","15/16","Slaven Bilic"
"25725","3","win","15/16","Slaven Bilic"
"25726","3","win","15/16","Slaven Bilic"
"25727","3","win","15/16","Slaven Bilic"
"25728","0","lose","14/15","Slaven Bilic"
"25729","1","draw","14/15","Slaven Bilic"
"25730","3","win","14/15","Slaven Bilic"
"25731","3","win","14/15","Slaven Bilic"
"25732","0","lose","14/15","Slaven Bilic"
"25733","3","win","14/15","Slaven Bilic"
"25734","3","win","14/15","Slaven Bilic"
"25735","3","win","14/15","Slaven Bilic"
"25736","0","lose","14/15","Slaven Bilic"
"25737","0","lose","14/15","Slaven Bilic"
"25738","1","draw","14/15","Slaven Bilic"
"25739","3","win","14/15","Slaven Bilic"
"25740","3","win","14/15","Slaven Bilic"
"25741","3","win","14/15","Slaven Bilic"
"25742","3","win","14/15","Slaven Bilic"
"25743","3","win","14/15","Slaven Bilic"
"25744","3","win","14/15","Slaven Bilic"
"25745","3","win","14/15","Slaven Bilic"
"25746","3","win","14/15","Slaven Bilic"
"25747","3","win","14/15","Slaven Bilic"
"25748","0","lose","14/15","Slaven Bilic"
"25749","3","win","14/15","Slaven Bilic"
"25750","1","draw","14/15","Slaven Bilic"
"25751","3","win","14/15","Slaven Bilic"
"25752","1","draw","14/15","Slaven Bilic"
"25753","0","lose","14/15","Slaven Bilic"
"25754","3","win","14/15","Slaven Bilic"
"25755","1","draw","13/14","Slaven Bilic"
"25756","3","win","13/14","Slaven Bilic"
"25757","1","draw","13/14","Slaven Bilic"
"25758","3","win","13/14","Slaven Bilic"
"25759","3","win","13/14","Slaven Bilic"
"25760","3","win","13/14","Slaven Bilic"
"25761","0","lose","13/14","Slaven Bilic"
"25762","3","win","13/14","Slaven Bilic"
"25763","3","win","13/14","Slaven Bilic"
"25764","0","lose","13/14","Slaven Bilic"
"25765","1","draw","13/14","Slaven Bilic"
"25766","1","draw","13/14","Slaven Bilic"
"25767","3","win","13/14","Slaven Bilic"
"25768","1","draw","13/14","Slaven Bilic"
"25769","3","win","13/14","Slaven Bilic"
"25770","3","win","13/14","Slaven Bilic"
"25771","0","lose","13/14","Slaven Bilic"
"25772","3","win","12/13","Slaven Bilic"
"25773","0","lose","12/13","Slaven Bilic"
"25774","3","win","12/13","Slaven Bilic"
"25775","0","lose","12/13","Slaven Bilic"
"25776","0","lose","12/13","Slaven Bilic"
"25777","0","lose","12/13","Slaven Bilic"
"25778","3","win","12/13","Slaven Bilic"
"25779","3","win","12/13","Slaven Bilic"
"25780","0","lose","12/13","Slaven Bilic"
"25781","0","lose","12/13","Slaven Bilic"
"25782","0","lose","12/13","Slaven Bilic"
"25783","3","win","12/13","Slaven Bilic"
"25784","3","win","12/13","Slaven Bilic"
"25785","0","lose","12/13","Slaven Bilic"
"25786","1","draw","12/13","Slaven Bilic"
"25787","3","win","12/13","Slaven Bilic"
"25788","0","lose","2012","Slaven Bilic"
"25789","3","win","2012","Slaven Bilic"
"25790","3","win","11/12","Slaven Bilic"
"25791","1","draw","11/12","Slaven Bilic"
"25792","3","win","10/11","Slaven Bilic"
"25793","3","win","10/11","Slaven Bilic"
"25794","1","draw","11/12","Slaven Bilic"
"25795","1","draw","10/11","Slaven Bilic"
"25796","3","win","10/11","Slaven Bilic"
"25797","3","win","10/11","Slaven Bilic"
"25798","1","draw","10/11","Slaven Bilic"
"25799","1","draw","10/11","Slaven Bilic"
"25800","3","win","09/10","Slaven Bilic"
"25801","3","win","09/10","Slaven Bilic"
"25802","3","win","08/09","Slaven Bilic"
"25803","0","lose","08/09","Slaven Bilic"
"25804","3","win","08/09","Slaven Bilic"
"25805","3","win","08/09","Slaven Bilic"
"25806","3","win","08/09","Slaven Bilic"
"25807","0","lose","08/09","Slaven Bilic"
"25808","3","win","08/09","Slaven Bilic"
"25809","3","win","2008","Slaven Bilic"
"25810","3","win","2008","Slaven Bilic"
"25811","1","draw","07/08","Slaven Bilic"
"25812","3","win","07/08","Slaven Bilic"
"25813","3","win","07/08","Slaven Bilic"
"25814","3","win","07/08","Slaven Bilic"
"25815","1","draw","07/08","Slaven Bilic"
"25816","3","win","07/08","Slaven Bilic"
"25817","3","win","07/08","Slaven Bilic"
"25818","3","win","07/08","Slaven Bilic"
"25819","3","win","06/07","Slaven Bilic"
"25820","0","lose","01/02","Slaven Bilic"
"25821","3","win","16/17","Steve Bruce"
"25822","3","win","16/17","Steve Bruce"
"25823","3","win","16/17","Steve Bruce"
"25824","1","draw","16/17","Steve Bruce"
"25825","0","lose","15/16","Steve Bruce"
"25826","3","win","15/16","Steve Bruce"
"25827","3","win","15/16","Steve Bruce"
"25828","3","win","15/16","Steve Bruce"
"25829","1","draw","15/16","Steve Bruce"
"25830","3","win","15/16","Steve Bruce"
"25831","1","draw","15/16","Steve Bruce"
"25832","0","lose","15/16","Steve Bruce"
"25833","1","draw","15/16","Steve Bruce"
"25834","1","draw","15/16","Steve Bruce"
"25835","3","win","15/16","Steve Bruce"
"25836","3","win","15/16","Steve Bruce"
"25837","3","win","15/16","Steve Bruce"
"25838","3","win","15/16","Steve Bruce"
"25839","0","lose","15/16","Steve Bruce"
"25840","0","lose","15/16","Steve Bruce"
"25841","3","win","15/16","Steve Bruce"
"25842","0","lose","15/16","Steve Bruce"
"25843","1","draw","15/16","Steve Bruce"
"25844","3","win","15/16","Steve Bruce"
"25845","3","win","15/16","Steve Bruce"
"25846","3","win","15/16","Steve Bruce"
"25847","3","win","15/16","Steve Bruce"
"25848","3","win","15/16","Steve Bruce"
"25849","3","win","15/16","Steve Bruce"
"25850","3","win","15/16","Steve Bruce"
"25851","0","lose","15/16","Steve Bruce"
"25852","1","draw","15/16","Steve Bruce"
"25853","3","win","15/16","Steve Bruce"
"25854","0","lose","14/15","Steve Bruce"
"25855","0","lose","14/15","Steve Bruce"
"25856","3","win","14/15","Steve Bruce"
"25857","0","lose","14/15","Steve Bruce"
"25858","1","draw","14/15","Steve Bruce"
"25859","0","lose","14/15","Steve Bruce"
"25860","3","win","14/15","Steve Bruce"
"25861","0","lose","14/15","Steve Bruce"
"25862","0","lose","14/15","Steve Bruce"
"25863","3","win","14/15","Steve Bruce"
"25864","3","win","14/15","Steve Bruce"
"25865","0","lose","14/15","Steve Bruce"
"25866","1","draw","14/15","Steve Bruce"
"25867","0","lose","14/15","Steve Bruce"
"25868","0","lose","14/15","Steve Bruce"
"25869","1","draw","14/15","Steve Bruce"
"25870","0","lose","14/15","Steve Bruce"
"25871","1","draw","14/15","Steve Bruce"
