"","match_point","match_flag","coach_name","season_edits"
"25923",1,"draw","Steve Bruce",2012
"25924",3,"win","Steve Bruce",2012
"25925",0,"lose","Steve Bruce",2011
"25926",0,"lose","Steve Bruce",2011
"25927",3,"win","Steve Bruce",2011
"25928",1,"draw","Steve Bruce",2011
"25929",3,"win","Steve Bruce",2011
"25930",1,"draw","Steve Bruce",2011
"25931",0,"lose","Steve Bruce",2011
"25932",3,"win","Steve Bruce",2010
"25933",3,"win","Steve Bruce",2010
"25934",3,"win","Steve Bruce",2010
"25935",0,"lose","Steve Bruce",2010
"25936",0,"lose","Steve Bruce",2010
"25937",0,"lose","Steve Bruce",2010
"25938",0,"lose","Steve Bruce",2010
"25939",3,"win","Steve Bruce",2010
"25940",0,"lose","Steve Bruce",2010
"25941",3,"win","Steve Bruce",2010
"25942",0,"lose","Steve Bruce",2010
"25943",1,"draw","Steve Bruce",2010
"25944",0,"lose","Steve Bruce",2010
"25945",3,"win","Steve Bruce",2010
"25946",3,"win","Steve Bruce",2010
"25947",3,"win","Steve Bruce",2010
"25948",1,"draw","Steve Bruce",2010
"25949",0,"lose","Steve Bruce",2010
"25950",1,"draw","Steve Bruce",2010
"25951",3,"win","Steve Bruce",2010
"25952",1,"draw","Steve Bruce",2010
"25953",0,"lose","Steve Bruce",2009
"25954",3,"win","Steve Bruce",2009
"25955",3,"win","Steve Bruce",2009
"25956",1,"draw","Steve Bruce",2009
"25957",1,"draw","Steve Bruce",2009
"25958",1,"draw","Steve Bruce",2009
"25959",1,"draw","Steve Bruce",2009
"25960",1,"draw","Steve Bruce",2009
"25961",0,"lose","Steve Bruce",2009
"25962",3,"win","Steve Bruce",2009
"25963",1,"draw","Steve Bruce",2009
"25964",0,"lose","Steve Bruce",2009
"25965",0,"lose","Steve Bruce",2009
"25966",3,"win","Steve Bruce",2009
"25967",1,"draw","Steve Bruce",2009
"25968",0,"lose","Steve Bruce",2009
"25969",1,"draw","Steve Bruce",2009
"25970",3,"win","Steve Bruce",2009
"25971",3,"win","Steve Bruce",2009
"25972",3,"win","Steve Bruce",2009
"25973",0,"lose","Steve Bruce",2009
"25974",3,"win","Steve Bruce",2008
"25975",0,"lose","Steve Bruce",2008
"25976",1,"draw","Steve Bruce",2008
"25977",0,"lose","Steve Bruce",2008
"25978",3,"win","Steve Bruce",2008
"25979",0,"lose","Steve Bruce",2008
"25980",1,"draw","Steve Bruce",2008
"25981",1,"draw","Steve Bruce",2008
"25982",0,"lose","Steve Bruce",2008
"25983",3,"win","Steve Bruce",2008
"25984",3,"win","Steve Bruce",2008
"25985",3,"win","Steve Bruce",2008
"25986",3,"win","Steve Bruce",2008
"25987",1,"draw","Steve Bruce",2008
"25988",1,"draw","Steve Bruce",2008
"25989",0,"lose","Steve Bruce",2008
"25990",0,"lose","Steve Bruce",2008
"25991",3,"win","Steve Bruce",2008
"25992",1,"draw","Steve Bruce",2008
"25993",3,"win","Steve Bruce",2008
"25994",0,"lose","Steve Bruce",2008
"25995",0,"lose","Steve Bruce",2007
"25996",1,"draw","Steve Bruce",2007
"25997",1,"draw","Steve Bruce",2007
"25998",0,"lose","Steve Bruce",2007
"25999",3,"win","Steve Bruce",2007
"26000",1,"draw","Steve Bruce",2007
"26001",0,"lose","Steve Bruce",2007
"26002",0,"lose","Steve Bruce",2007
"26003",0,"lose","Steve Bruce",2007
"26004",3,"win","Steve Bruce",2007
"26005",0,"lose","Steve Bruce",2007
"26006",1,"draw","Steve Bruce",2007
"26007",0,"lose","Steve Bruce",2007
"26008",0,"lose","Steve Bruce",2007
"26009",0,"lose","Steve Bruce",2007
"26010",0,"lose","Steve Bruce",2007
"26011",0,"lose","Steve Bruce",2007
"26012",1,"draw","Steve Bruce",2007
"26013",0,"lose","Steve Bruce",2007
"26014",3,"win","Steve Bruce",2007
"26015",1,"draw","Steve Bruce",2007
"26016",0,"lose","Steve Bruce",2006
"26017",3,"win","Steve Bruce",2006
"26018",3,"win","Steve Bruce",2006
"26019",0,"lose","Steve Bruce",2006
"26020",1,"draw","Steve Bruce",2006
"26021",3,"win","Steve Bruce",2006
"26022",3,"win","Steve Bruce",2006
"26023",1,"draw","Steve Bruce",2006
"26024",3,"win","Steve Bruce",2006
"26025",0,"lose","Steve Bruce",2006
"26026",3,"win","Steve Bruce",2006
"26027",0,"lose","Steve Bruce",2006
"26028",3,"win","Steve Bruce",2006
"26029",3,"win","Steve Bruce",2006
"26030",3,"win","Steve Bruce",2006
"26031",3,"win","Steve Bruce",2006
"26032",3,"win","Steve Bruce",2006
"26033",3,"win","Steve Bruce",2006
"26034",3,"win","Steve Bruce",2006
"26035",3,"win","Steve Bruce",2006
"26036",0,"lose","Steve Bruce",2006
"26037",0,"lose","Steve Bruce",2006
"26038",3,"win","Steve Bruce",2006
"26039",0,"lose","Steve Bruce",2006
"26040",1,"draw","Steve Bruce",2006
"26041",3,"win","Steve Bruce",2006
"26042",1,"draw","Steve Bruce",2005
"26043",3,"win","Steve Bruce",2005
"26044",1,"draw","Steve Bruce",2005
"26045",1,"draw","Steve Bruce",2005
"26046",0,"lose","Steve Bruce",2005
"26047",1,"draw","Steve Bruce",2005
"26048",3,"win","Steve Bruce",2005
"26049",0,"lose","Steve Bruce",2005
"26050",3,"win","Steve Bruce",2005
"26051",3,"win","Steve Bruce",2005
"26052",1,"draw","Steve Bruce",2005
"26053",0,"lose","Steve Bruce",2005
"26054",3,"win","Steve Bruce",2005
"26055",3,"win","Steve Bruce",2005
"26056",0,"lose","Steve Bruce",2005
"26057",0,"lose","Steve Bruce",2005
"26058",0,"lose","Steve Bruce",2005
"26059",1,"draw","Steve Bruce",2005
"26060",3,"win","Steve Bruce",2005
"26061",0,"lose","Steve Bruce",2005
"26062",3,"win","Steve Bruce",2004
"26063",3,"win","Steve Bruce",2004
"26064",0,"lose","Steve Bruce",2004
"26065",1,"draw","Steve Bruce",2004
"26066",3,"win","Steve Bruce",2004
"26067",0,"lose","Steve Bruce",2004
"26068",0,"lose","Steve Bruce",2004
"26069",0,"lose","Steve Bruce",2004
"26070",0,"lose","Steve Bruce",2004
"26071",0,"lose","Steve Bruce",2004
"26072",3,"win","Steve Bruce",2004
"26073",3,"win","Steve Bruce",2004
"26074",1,"draw","Steve Bruce",2004
"26075",0,"lose","Steve Bruce",2004
"26076",0,"lose","Steve Bruce",2004
"26077",1,"draw","Steve Bruce",2004
"26078",1,"draw","Steve Bruce",2004
"26079",0,"lose","Steve Bruce",2004
"26080",3,"win","Steve Bruce",2004
"26081",1,"draw","Steve Bruce",2004
"26082",0,"lose","Steve Bruce",2003
"26083",1,"draw","Steve Bruce",2003
"26084",0,"lose","Steve Bruce",2003
"26085",1,"draw","Steve Bruce",2003
"26086",0,"lose","Steve Bruce",2003
"26087",3,"win","Steve Bruce",2003
"26088",1,"draw","Steve Bruce",2003
"26089",1,"draw","Steve Bruce",2003
"26090",1,"draw","Steve Bruce",2003
"26091",0,"lose","Steve Bruce",2003
"26092",3,"win","Steve Bruce",2003
"26093",0,"lose","Steve Bruce",2003
"26094",0,"lose","Steve Bruce",2003
"26095",0,"lose","Steve Bruce",2003
"26096",1,"draw","Steve Bruce",2003
"26097",0,"lose","Steve Bruce",2003
"26098",3,"win","Steve Bruce",2003
"26099",3,"win","Steve Bruce",2003
"26100",3,"win","Steve Bruce",2003
"26101",0,"lose","Steve Bruce",2002
"26102",3,"win","Steve Bruce",2002
"26103",3,"win","Steve Bruce",2002
"26104",3,"win","Steve Bruce",2002
"26105",3,"win","Steve Bruce",2002
"26106",0,"lose","Steve Bruce",2002
"26107",0,"lose","Steve Bruce",2002
"26108",0,"lose","Steve Bruce",2002
"26109",0,"lose","Steve Bruce",2002
"26110",1,"draw","Steve Bruce",2002
"26111",0,"lose","Steve Bruce",2002
"26112",3,"win","Steve Bruce",2002
"26113",0,"lose","Steve Bruce",2002
"26114",0,"lose","Steve Bruce",2002
"26115",3,"win","Steve Bruce",2002
"26116",0,"lose","Steve Bruce",2002
"26117",1,"draw","Steve Bruce",2002
"26118",1,"draw","Steve Bruce",2002
"26119",0,"lose","Steve Bruce",2002
"26120",1,"draw","Steve Bruce",2001
"26121",1,"draw","Steve Bruce",2001
"26122",3,"win","Steve Bruce",2001
"26123",3,"win","Steve Bruce",2001
"26124",1,"draw","Steve Bruce",2001
"26125",0,"lose","Steve Bruce",2001
"26126",3,"win","Steve Bruce",2001
"26127",0,"lose","Steve Bruce",2001
"26128",1,"draw","Steve Bruce",2001
"26129",1,"draw","Steve Bruce",2001
"26130",3,"win","Steve Bruce",2001
"26131",0,"lose","Steve Bruce",2001
"26132",3,"win","Steve Bruce",2001
"26133",3,"win","Steve Bruce",2001
"26134",3,"win","Steve Bruce",2001
"26135",3,"win","Steve Bruce",2001
"26136",3,"win","Steve Bruce",2001
"26137",0,"lose","Steve Bruce",2001
"26138",3,"win","Steve Bruce",2001
"26139",1,"draw","Steve Bruce",2016
"26140",1,"draw","Steve Bruce",2016
"26141",3,"win","Steve Bruce",2016
"26142",3,"win","Steve Bruce",2015
"26143",3,"win","Steve Bruce",2015
"26144",0,"lose","Steve Bruce",2015
"26145",1,"draw","Steve Bruce",2015
"26146",3,"win","Steve Bruce",2015
"26147",0,"lose","Steve Bruce",2015
"26148",0,"lose","Steve Bruce",2015
"26149",1,"draw","Steve Bruce",2015
"26150",0,"lose","Steve Bruce",2015
"26151",3,"win","Steve Bruce",2015
"26152",1,"draw","Steve Bruce",2015
"26153",0,"lose","Steve Bruce",2015
"26154",3,"win","Steve Bruce",2015
"26155",3,"win","Steve Bruce",2015
"26156",3,"win","Steve Bruce",2015
"26157",3,"win","Steve Bruce",2015
"26158",3,"win","Steve Bruce",2015
"26159",0,"lose","Steve Bruce",2015
"26160",0,"lose","Steve Bruce",2015
"26161",3,"win","Steve Bruce",2015
"26162",3,"win","Steve Bruce",2015
"26163",3,"win","Steve Bruce",2015
"26164",1,"draw","Steve Bruce",2015
"26165",1,"draw","Steve Bruce",2015
"26166",1,"draw","Steve Bruce",2015
"26167",0,"lose","Steve Bruce",2015
"26168",3,"win","Steve Bruce",2015
"26169",3,"win","Steve Bruce",2015
"26170",3,"win","Steve Bruce",2015
"26171",1,"draw","Steve Bruce",2014
"26172",0,"lose","Steve Bruce",2014
"26173",3,"win","Steve Bruce",2014
"26174",0,"lose","Steve Bruce",2014
"26175",0,"lose","Steve Bruce",2014
"26176",1,"draw","Steve Bruce",2014
"26177",3,"win","Steve Bruce",2014
"26178",1,"draw","Steve Bruce",2014
"26179",0,"lose","Steve Bruce",2014
"26180",0,"lose","Steve Bruce",2014
"26181",0,"lose","Steve Bruce",2014
"26182",0,"lose","Steve Bruce",2014
"26183",1,"draw","Steve Bruce",2014
"26184",0,"lose","Steve Bruce",2014
"26185",0,"lose","Steve Bruce",2014
"26186",1,"draw","Steve Bruce",2014
"26187",3,"win","Steve Bruce",2014
"26188",0,"lose","Steve Bruce",2014
"26189",1,"draw","Steve Bruce",2014
"26190",3,"win","Steve Bruce",2014
"26191",0,"lose","Steve Bruce",2014
"26192",3,"win","Steve Bruce",2014
"26193",0,"lose","Steve Bruce",2013
"26194",0,"lose","Steve Bruce",2013
"26195",1,"draw","Steve Bruce",2013
"26196",3,"win","Steve Bruce",2013
"26197",0,"lose","Steve Bruce",2013
"26198",3,"win","Steve Bruce",2013
"26199",3,"win","Steve Bruce",2013
"26200",3,"win","Steve Bruce",2013
"26201",1,"draw","Steve Bruce",2013
"26202",3,"win","Steve Bruce",2013
"26203",0,"lose","Steve Bruce",2013
"26204",0,"lose","Steve Bruce",2013
"26205",3,"win","Steve Bruce",2013
"26206",3,"win","Steve Bruce",2013
"26207",1,"draw","Steve Bruce",2013
"26208",1,"draw","Steve Bruce",2013
"26209",3,"win","Steve Bruce",2013
"26210",0,"lose","Steve Bruce",2013
"26211",0,"lose","Steve Bruce",2013
"26212",0,"lose","Steve Bruce",2013
"26213",3,"win","Steve Bruce",2013
"26214",3,"win","Steve Bruce",2013
"26215",0,"lose","Steve Bruce",2013
"26216",3,"win","Steve Bruce",2013
"26217",1,"draw","Steve Bruce",2012
"26218",1,"draw","Steve Bruce",2012
"26219",3,"win","Steve Bruce",2012
"26220",0,"lose","Steve Bruce",2012
"26221",0,"lose","Steve Bruce",2012
"26222",0,"lose","Steve Bruce",2012
"26223",0,"lose","Steve Bruce",2012
"26224",3,"win","Steve Bruce",2012
"26225",0,"lose","Steve Bruce",2012
"26226",0,"lose","Steve Bruce",2012
"26227",3,"win","Steve Bruce",2012
"26228",1,"draw","Steve Bruce",2012
"26229",3,"win","Steve Bruce",2012
"26230",3,"win","Steve Bruce",2012
"26231",3,"win","Steve Bruce",2012
"26232",1,"draw","Steve Bruce",2012
"26233",3,"win","Steve Bruce",2012
"26234",3,"win","Steve Bruce",2012
"26235",3,"win","Steve Bruce",2012
"26236",3,"win","Steve Bruce",2012
"26237",0,"lose","Steve Bruce",2012
"26238",0,"lose","Steve Bruce",2012
"26239",3,"win","Steve Bruce",2012
"26240",0,"lose","Steve Bruce",2012
"26241",0,"lose","Steve Bruce",2012
"26242",3,"win","Steve Bruce",2012
"26243",1,"draw","Steve Bruce",2011
"26244",1,"draw","Steve Bruce",2011
"26245",0,"lose","Steve Bruce",2011
"26246",0,"lose","Steve Bruce",2011
"26247",0,"lose","Steve Bruce",2011
"26248",0,"lose","Steve Bruce",2011
"26249",1,"draw","Steve Bruce",2011
"26250",0,"lose","Steve Bruce",2010
"26251",0,"lose","Steve Bruce",2010
"26252",0,"lose","Steve Bruce",2010
"26253",0,"lose","Steve Bruce",2010
"26254",1,"draw","Steve Bruce",2010
"26255",0,"lose","Steve Bruce",2010
"26256",0,"lose","Steve Bruce",2010
"26257",1,"draw","Steve Bruce",2010
"26258",3,"win","Steve Bruce",2010
"26259",0,"lose","Steve Bruce",2010
"26260",3,"win","Steve Bruce",2010
"26261",3,"win","Steve Bruce",2010
"26262",1,"draw","Steve Bruce",2010
"26263",1,"draw","Steve Bruce",2010
"26264",0,"lose","Steve Bruce",2010
"26265",1,"draw","Steve Bruce",2010
"26266",1,"draw","Steve Bruce",2010
"26267",1,"draw","Steve Bruce",2010
"26268",3,"win","Steve Bruce",2010
"26269",0,"lose","Steve Bruce",2010
"26270",0,"lose","Steve Bruce",2009
"26271",3,"win","Steve Bruce",2009
"26272",0,"lose","Steve Bruce",2009
"26273",0,"lose","Steve Bruce",2009
"26274",3,"win","Steve Bruce",2009
"26275",3,"win","Steve Bruce",2009
"26276",0,"lose","Steve Bruce",2009
"26277",1,"draw","Steve Bruce",2009
"26278",0,"lose","Steve Bruce",2009
"26279",0,"lose","Steve Bruce",2009
"26280",1,"draw","Steve Bruce",2009
"26281",0,"lose","Steve Bruce",2009
"26282",1,"draw","Steve Bruce",2009
"26283",0,"lose","Steve Bruce",2009
"26284",0,"lose","Steve Bruce",2009
"26285",0,"lose","Steve Bruce",2009
"26286",3,"win","Steve Bruce",2009
"26287",3,"win","Steve Bruce",2009
"26288",0,"lose","Steve Bruce",2009
"26289",0,"lose","Steve Bruce",2009
"26290",3,"win","Steve Bruce",2009
"26291",3,"win","Steve Bruce",2009
"26292",0,"lose","Steve Bruce",2008
"26293",0,"lose","Steve Bruce",2008
"26294",0,"lose","Steve Bruce",2008
"26295",0,"lose","Steve Bruce",2008
"26296",3,"win","Steve Bruce",2008
"26297",0,"lose","Steve Bruce",2008
"26298",1,"draw","Steve Bruce",2008
"26299",1,"draw","Steve Bruce",2008
"26300",0,"lose","Steve Bruce",2008
"26301",0,"lose","Steve Bruce",2008
"26302",3,"win","Steve Bruce",2008
"26303",0,"lose","Steve Bruce",2008
"26304",3,"win","Steve Bruce",2008
"26305",0,"lose","Steve Bruce",2008
"26306",3,"win","Steve Bruce",2008
"26307",0,"lose","Steve Bruce",2008
"26308",0,"lose","Steve Bruce",2008
"26309",3,"win","Steve Bruce",2008
"26310",1,"draw","Steve Bruce",2008
"26311",3,"win","Steve Bruce",2008
"26312",0,"lose","Steve Bruce",2008
"26313",3,"win","Steve Bruce",2007
"26314",1,"draw","Steve Bruce",2007
"26315",3,"win","Steve Bruce",2007
"26316",0,"lose","Steve Bruce",2007
"26317",1,"draw","Steve Bruce",2007
"26318",3,"win","Steve Bruce",2007
"26319",3,"win","Steve Bruce",2007
"26320",0,"lose","Steve Bruce",2007
"26321",3,"win","Steve Bruce",2007
"26322",1,"draw","Steve Bruce",2007
"26323",3,"win","Steve Bruce",2007
"26324",3,"win","Steve Bruce",2007
"26325",1,"draw","Steve Bruce",2007
"26326",0,"lose","Steve Bruce",2007
"26327",3,"win","Steve Bruce",2007
"26328",0,"lose","Steve Bruce",2007
"26329",0,"lose","Steve Bruce",2007
"26330",3,"win","Steve Bruce",2007
"26331",3,"win","Steve Bruce",2007
"26332",0,"lose","Steve Bruce",2007
"26333",0,"lose","Steve Bruce",2007
"26334",3,"win","Steve Bruce",2006
"26335",3,"win","Steve Bruce",2006
"26336",0,"lose","Steve Bruce",2006
"26337",3,"win","Steve Bruce",2006
"26338",0,"lose","Steve Bruce",2006
"26339",3,"win","Steve Bruce",2006
"26340",0,"lose","Steve Bruce",2006
"26341",3,"win","Steve Bruce",2006
"26342",1,"draw","Steve Bruce",2006
"26343",0,"lose","Steve Bruce",2006
"26344",1,"draw","Steve Bruce",2006
"26345",1,"draw","Steve Bruce",2006
"26346",3,"win","Steve Bruce",2006
"26347",3,"win","Steve Bruce",2006
"26348",0,"lose","Steve Bruce",2006
"26349",1,"draw","Steve Bruce",2006
"26350",0,"lose","Steve Bruce",2006
"26351",3,"win","Steve Bruce",2006
"26352",3,"win","Steve Bruce",2006
"26353",0,"lose","Steve Bruce",2006
"26354",1,"draw","Steve Bruce",2006
"26355",1,"draw","Steve Bruce",2006
"26356",3,"win","Steve Bruce",2006
"26357",3,"win","Steve Bruce",2006
"26358",3,"win","Steve Bruce",2006
"26359",0,"lose","Steve Bruce",2005
"26360",1,"draw","Steve Bruce",2005
"26361",0,"lose","Steve Bruce",2005
"26362",3,"win","Steve Bruce",2005
"26363",0,"lose","Steve Bruce",2005
"26364",0,"lose","Steve Bruce",2005
"26365",0,"lose","Steve Bruce",2005
"26366",0,"lose","Steve Bruce",2005
"26367",1,"draw","Steve Bruce",2005
"26368",0,"lose","Steve Bruce",2005
"26369",0,"lose","Steve Bruce",2005
"26370",0,"lose","Steve Bruce",2005
"26371",0,"lose","Steve Bruce",2005
"26372",0,"lose","Steve Bruce",2005
"26373",3,"win","Steve Bruce",2005
"26374",0,"lose","Steve Bruce",2005
"26375",0,"lose","Steve Bruce",2005
"26376",1,"draw","Steve Bruce",2005
"26377",0,"lose","Steve Bruce",2005
"26378",0,"lose","Steve Bruce",2005
"26379",1,"draw","Steve Bruce",2005
"26380",0,"lose","Steve Bruce",2004
"26381",1,"draw","Steve Bruce",2004
"26382",1,"draw","Steve Bruce",2004
"26383",1,"draw","Steve Bruce",2004
"26384",0,"lose","Steve Bruce",2004
"26385",3,"win","Steve Bruce",2004
"26386",3,"win","Steve Bruce",2004
"26387",0,"lose","Steve Bruce",2004
"26388",0,"lose","Steve Bruce",2004
"26389",3,"win","Steve Bruce",2004
"26390",3,"win","Steve Bruce",2004
"26391",0,"lose","Steve Bruce",2004
"26392",1,"draw","Steve Bruce",2004
"26393",3,"win","Steve Bruce",2004
"26394",1,"draw","Steve Bruce",2004
"26395",1,"draw","Steve Bruce",2004
"26396",1,"draw","Steve Bruce",2004
"26397",0,"lose","Steve Bruce",2004
"26398",0,"lose","Steve Bruce",2004
"26399",1,"draw","Steve Bruce",2003
"26400",1,"draw","Steve Bruce",2003
"26401",1,"draw","Steve Bruce",2003
"26402",0,"lose","Steve Bruce",2003
"26403",3,"win","Steve Bruce",2003
"26404",0,"lose","Steve Bruce",2003
"26405",3,"win","Steve Bruce",2003
"26406",3,"win","Steve Bruce",2003
"26407",1,"draw","Steve Bruce",2003
"26408",3,"win","Steve Bruce",2003
"26409",0,"lose","Steve Bruce",2003
"26410",3,"win","Steve Bruce",2003
"26411",0,"lose","Steve Bruce",2003
"26412",1,"draw","Steve Bruce",2003
"26413",3,"win","Steve Bruce",2003
"26414",1,"draw","Steve Bruce",2003
"26415",3,"win","Steve Bruce",2003
"26416",1,"draw","Steve Bruce",2003
"26417",1,"draw","Steve Bruce",2003
"26418",1,"draw","Steve Bruce",2002
"26419",3,"win","Steve Bruce",2002
"26420",3,"win","Steve Bruce",2002
"26421",0,"lose","Steve Bruce",2002
"26422",0,"lose","Steve Bruce",2002
"26423",3,"win","Steve Bruce",2002
"26424",0,"lose","Steve Bruce",2002
"26425",1,"draw","Steve Bruce",2002
"26426",0,"lose","Steve Bruce",2002
"26427",1,"draw","Steve Bruce",2002
"26428",3,"win","Steve Bruce",2002
"26429",1,"draw","Steve Bruce",2002
"26430",1,"draw","Steve Bruce",2002
"26431",3,"win","Steve Bruce",2002
"26432",1,"draw","Steve Bruce",2002
"26433",0,"lose","Steve Bruce",2002
"26434",3,"win","Steve Bruce",2002
"26435",3,"win","Steve Bruce",2002
"26436",0,"lose","Steve Bruce",2002
"26437",3,"win","Steve Bruce",2001
"26438",3,"win","Steve Bruce",2001
"26439",1,"draw","Steve Bruce",2001
"26440",1,"draw","Steve Bruce",2001
"26441",3,"win","Steve Bruce",2001
"26442",0,"lose","Steve Bruce",2001
"26443",3,"win","Steve Bruce",2001
"26444",3,"win","Steve Bruce",2001
"26445",0,"lose","Steve Bruce",2001
"26446",0,"lose","Steve Bruce",2001
"26447",3,"win","Steve Bruce",2001
"26448",3,"win","Steve Bruce",2001
"26449",0,"lose","Steve Bruce",2001
"26450",0,"lose","Steve Bruce",2001
"26451",3,"win","Steve Bruce",2001
"26452",3,"win","Steve Bruce",2001
"26453",3,"win","Steve Bruce",2001
"26454",0,"lose","Steve Bruce",2001
"26455",0,"lose","Steve Bruce",2001
"26456",3,"win","Steve Bruce",2001
"26457",0,"lose","Steve Clarke",2015
"26458",3,"win","Steve Clarke",2015
"26459",1,"draw","Steve Clarke",2015
"26460",0,"lose","Steve Clarke",2015
"26461",3,"win","Steve Clarke",2015
"26462",3,"win","Steve Clarke",2015
"26463",3,"win","Steve Clarke",2015
"26464",3,"win","Steve Clarke",2015
"26465",3,"win","Steve Clarke",2015
"26466",1,"draw","Steve Clarke",2015
"26467",3,"win","Steve Clarke",2015
"26468",3,"win","Steve Clarke",2014
"26469",0,"lose","Steve Clarke",2014
"26470",0,"lose","Steve Clarke",2014
"26471",1,"draw","Steve Clarke",2014
"26472",1,"draw","Steve Clarke",2014
"26473",3,"win","Steve Clarke",2014
"26474",3,"win","Steve Clarke",2014
"26475",1,"draw","Steve Clarke",2014
"26476",0,"lose","Steve Clarke",2014
"26477",0,"lose","Steve Clarke",2014
"26478",0,"lose","Steve Clarke",2014
"26479",3,"win","Steve Clarke",2014
"26480",3,"win","Steve Clarke",2014
"26481",1,"draw","Steve Clarke",2014
"26482",3,"win","Steve Clarke",2014
"26483",0,"lose","Steve Clarke",2014
"26484",0,"lose","Steve Clarke",2013
"26485",0,"lose","Steve Clarke",2013
"26486",1,"draw","Steve Clarke",2013
"26487",0,"lose","Steve Clarke",2013
"26488",1,"draw","Steve Clarke",2013
"26489",0,"lose","Steve Clarke",2013
"26490",1,"draw","Steve Clarke",2013
"26491",3,"win","Steve Clarke",2013
"26492",0,"lose","Steve Clarke",2013
"26493",0,"lose","Steve Clarke",2012
"26494",0,"lose","Steve Clarke",2012
"26495",1,"draw","Steve Clarke",2012
"26496",0,"lose","Steve Clarke",2012
"26497",3,"win","Steve Clarke",2012
"26498",3,"win","Steve Clarke",2012
"26499",0,"lose","Steve Clarke",2012
"26500",1,"draw","Steve Clarke",2012
"26501",0,"lose","Steve Clarke",2012
"26502",0,"lose","Steve Clarke",2012
"26503",3,"win","Steve Clarke",2012
"26504",1,"draw","Steve Clarke",2012
"26505",0,"lose","Steve Clarke",2012
"26506",3,"win","Steve Clarke",2012
"26507",3,"win","Steve Clarke",2012
"26508",0,"lose","Steve Clarke",2012
"26509",3,"win","Steve Clarke",2012
"26510",0,"lose","Steve Clarke",2012
"26511",0,"lose","Steve Clarke",2012
"26512",3,"win","Steve Clarke",2012
"26513",3,"win","Steve Clarke",2012
"26514",0,"lose","Steve Clarke",2015
"26515",0,"lose","Steve Clarke",2015
"26516",1,"draw","Steve Clarke",2015
"26517",1,"draw","Steve Clarke",2015
"26518",3,"win","Steve Clarke",2015
"26519",0,"lose","Steve Clarke",2015
"26520",0,"lose","Steve Clarke",2015
"26521",3,"win","Steve Clarke",2015
"26522",1,"draw","Steve Clarke",2015
"26523",1,"draw","Steve Clarke",2015
"26524",0,"lose","Steve Clarke",2015
"26525",0,"lose","Steve Clarke",2014
"26526",0,"lose","Steve Clarke",2014
"26527",0,"lose","Steve Clarke",2014
"26528",1,"draw","Steve Clarke",2014
"26529",0,"lose","Steve Clarke",2014
"26530",0,"lose","Steve Clarke",2014
"26531",1,"draw","Steve Clarke",2014
"26532",0,"lose","Steve Clarke",2014
"26533",3,"win","Steve Clarke",2014
"26534",3,"win","Steve Clarke",2014
"26535",3,"win","Steve Clarke",2014
"26536",1,"draw","Steve Clarke",2014
"26537",0,"lose","Steve Clarke",2014
"26538",3,"win","Steve Clarke",2014
"26539",1,"draw","Steve Clarke",2014
"26540",0,"lose","Steve Clarke",2013
"26541",0,"lose","Steve Clarke",2013
"26542",1,"draw","Steve Clarke",2013
"26543",3,"win","Steve Clarke",2013
"26544",1,"draw","Steve Clarke",2013
"26545",3,"win","Steve Clarke",2013
"26546",3,"win","Steve Clarke",2013
"26547",0,"lose","Steve Clarke",2013
"26548",1,"draw","Steve Clarke",2013
"26549",1,"draw","Steve Clarke",2012
"26550",0,"lose","Steve Clarke",2012
"26551",3,"win","Steve Clarke",2012
"26552",0,"lose","Steve Clarke",2012
"26553",1,"draw","Steve Clarke",2012
"26554",0,"lose","Steve Clarke",2012
"26555",3,"win","Steve Clarke",2012
"26556",0,"lose","Steve Clarke",2012
"26557",0,"lose","Steve Clarke",2012
"26558",1,"draw","Steve Clarke",2012
"26559",0,"lose","Steve Clarke",2012
"26560",3,"win","Steve Clarke",2012
"26561",0,"lose","Steve Clarke",2012
"26562",0,"lose","Steve Clarke",2012
"26563",3,"win","Steve Clarke",2012
"26564",3,"win","Steve Clarke",2012
"26565",0,"lose","Steve Clarke",2012
"26566",1,"draw","Steve Clarke",2012
"26567",3,"win","Steve Clarke",2012
"26568",3,"win","Steve Clarke",2012
"26569",1,"draw","Steve Clarke",2012
"26570",0,"lose","Steve Clarke",1999
"26571",0,"lose","Tim Sherwood",2015
"26572",0,"lose","Tim Sherwood",2015
"26573",3,"win","Tim Sherwood",2015
"26574",0,"lose","Tim Sherwood",2015
"26575",3,"win","Tim Sherwood",2015
"26576",0,"lose","Tim Sherwood",2015
"26577",0,"lose","Tim Sherwood",2014
"26578",0,"lose","Tim Sherwood",2014
"26579",3,"win","Tim Sherwood",2014
"26580",3,"win","Tim Sherwood",2014
"26581",1,"draw","Tim Sherwood",2014
"26582",0,"lose","Tim Sherwood",2014
"26583",3,"win","Tim Sherwood",2014
"26584",0,"lose","Tim Sherwood",2014
"26585",3,"win","Tim Sherwood",2013
"26586",3,"win","Tim Sherwood",2013
"26587",1,"draw","Tim Sherwood",2013
"26588",0,"lose","Tim Sherwood",2013
"26589",1,"draw","Tim Sherwood",2013
"26590",0,"lose","Tim Sherwood",2013
"26591",3,"win","Tim Sherwood",2013
"26592",0,"lose","Tim Sherwood",2013
"26593",3,"win","Tim Sherwood",2013
"26594",1,"draw","Tim Sherwood",2013
"26595",3,"win","Tim Sherwood",2013
"26596",0,"lose","Tim Sherwood",2013
"26597",3,"win","Tim Sherwood",2013
