"","season_number","match_point","match_flag","coach_name","enemy_team","home_away","squad_list","myteam_name"
"1119","2014","0","lose","Steve Bruce","Swansea","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1120","2014","3","win","Steve Bruce","Sunderland","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1121","2014","0","lose","Steve Bruce","Leicester","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1122","2014","3","win","Steve Bruce","Everton","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1123","2014","0","lose","Steve Bruce","West Brom","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1124","2014","0","lose","Steve Bruce","West Ham","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1125","2014","0","lose","Steve Bruce","Newcastle","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1126","2014","1","draw","Steve Bruce","Manchester City","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1127","2014","3","win","Steve Bruce","Aston Villa","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1128","2014","3","win","Steve Bruce","QPR","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1129","2014","0","lose","Steve Bruce","Stoke City","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1130","2014","1","draw","Steve Bruce","Sunderland","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1131","2014","1","draw","Steve Bruce","Leicester","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1132","2014","0","lose","Steve Bruce","Chelsea","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1133","2014","0","lose","Steve Bruce","Swansea","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1134","2014","0","lose","Steve Bruce","Southampton","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1135","2014","3","win","Steve Bruce","Crystal Palace","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1136","2014","3","win","Steve Bruce","Liverpool","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1137","2014","0","lose","Steve Bruce","Arsenal","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1138","2014","0","lose","Steve Bruce","Burnley FC","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1139","2014","0","lose","Steve Bruce","Spurs","away","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1140","2014","1","draw","Steve Bruce","Manchester Utd.","home","	Allan McGregor	Eldin Jakupovic	Steve Harper	Mark Oxley	Rory Watson	Michael Dawson	Curtis Davies	James Chester	Paul McShane	Alex Bruce	Harry Maguire	Maynor Figueroa	Robbie Brady	Andrew Robertson	Joe Dudgeon	Conor Townsend	Liam Rosenior	Tom Huddlestone	Jake Livermore	Mohamed Diame	David Meyler	Stephen Quinn	Ahmed Elmohamady	George Boyd	Hatem Ben Arfa	Gaston Ramirez	Tom Ince	Robert Snodgrass	Calaum Jahraldo-Martin	Sone Aluko	Dame N'Doye	Shane Long	Nikica Jelavic	Abel Hernandez	Yannick Sagbo","Hull City"
"1141","2014","1","draw","Nigel Pearson","Everton","home","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1142","2014","0","lose","Nigel Pearson","Chelsea","away","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1143","2014","1","draw","Nigel Pearson","Arsenal","home","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1144","2014","3","win","Nigel Pearson","Stoke City","away","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1145","2014","3","win","Nigel Pearson","Manchester Utd.","home","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1146","2014","0","lose","Nigel Pearson","Crystal Palace","away","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1147","2014","1","draw","Nigel Pearson","Burnley FC","home","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1148","2014","0","lose","Nigel Pearson","Newcastle","away","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
"1149","2014","0","lose","Nigel Pearson","Swansea","away","	Kasper Schmeichel	Mark Schwarzer	Ben Hamer	Conrad Logan	Adam Smith	Robert Huth	Liam Moore	Wes Morgan	Matthew Upson	Marcin Wasilewski	Jeffrey Schlupp	Paul Konchesky	Zoumana Bakayogo	Jack Barmby	Ritchie De Laet	Danny Simpson	James Pearson	Esteban Cambiasso	Ryan Watson	Danny Drinkwater	Andy King	Matty James	Dean Hammond	Paul Gallagher	Michael Cain	Marc Albrighton	Anthony Knockaert	Riyad Mahrez	Gary Taylor-Fletcher	Nick Powell	Tom Lawrence	Andrej Kramaric	David Nugent	Leonardo Ulloa	Jamie Vardy	Chris Wood	Tom Hopper","Leicester"
